article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
13305393,Ralph M. Steinman,Male,1943,Montreal,,Canada,North America,45.5,-73.56667,Biologist,Natural Sciences,Science & Technology,44,483794,10995,20.2102
1028629,Youri Djorkaeff,Male,1968,Lyon,,France,Europe,45.76,4.84,Soccer Player,Team Sports,Sports,32,1862110,58191,20.2091
29468661,Abd al-Rab Mansur al-Hadi,Male,1945,Thukain,,Yemen,Asia,13.33333,45.38333,Politician,Government,Institutions,31,287331,9269,20.2086
192081,Thorbjørn Jagland,Male,1950,Drammen,,Norway,Europe,59.73778,10.205,Politician,Government,Institutions,32,396857,12402,20.1998
7252285,Craig Mello,Male,1960,New Haven,CT,United States,North America,41.31,-72.92361,Biologist,Natural Sciences,Science & Technology,34,285060,8384,20.1994
3110568,Luciano Spalletti,Male,1959,Certaldo,,Italy,Europe,43.54778,11.04111,Coach,Team Sports,Sports,27,1077303,39900,20.1984
2897286,Frank-Walter Steinmeier,Male,1956,Detmold,,Germany,Europe,51.93333,8.88333,Politician,Government,Institutions,40,1300413,32510,20.1979
17951090,Richard F. Heck,Male,1931,Springfield,MA,United States,North America,42.11241,-72.54746,Chemist,Natural Sciences,Science & Technology,40,347341,8684,20.1953
4148655,Jeremy Renner,Male,1971,Modesto,CA,United States,North America,37.66139,-120.99444,Actor,Film And Theatre,Arts,113,14503115,128346,20.1951
692124,Diane Kruger,Female,1976,Algermissen,,Germany,Europe,52.25444,9.97111,Actor,Film And Theatre,Arts,45,15140092,336446,20.1938
244910,Josh Hartnett,Male,1978,Saint Paul,MN,United States,North America,44.94417,-93.09361,Actor,Film And Theatre,Arts,39,11804896,302690,20.1936
2050441,Marco Materazzi,Male,1973,Lecce,,Italy,Europe,40.35,18.16667,Soccer Player,Team Sports,Sports,42,4421063,105263,20.1926
311937,Glen Jacobs,Male,1967,Torrejón de Ardoz,,Spain,Europe,40.45,-3.49778,Wrestler,Individual Sports,Sports,32,2608637,81520,20.192
8135890,Miley Cyrus,Female,1992,Nashville,TN,United States,North America,36.16667,-86.78333,Actor,Film And Theatre,Arts,72,91947733,1277052,20.19
72673,Guido Westerwelle,Male,1961,Bad Honnef,,Germany,Europe,50.645,7.22694,Politician,Government,Institutions,44,2241634,50946,20.1875
3774806,Bertie Ahern,Male,1951,Dublin,,Ireland,Europe,53.368,-6.256,Politician,Government,Institutions,44,923489,20988,20.1857
22351888,Irina Bokova,Female,1952,Sofia,,Bulgaria,Europe,42.7,23.33333,Diplomat,Government,Institutions,31,397453,12821,20.1836
154002,Will Wright,Male,1960,Atlanta,GA,United States,North America,33.755,-84.39,Game Designer,Design,Arts,27,781973,28962,20.1826
5014151,Engelbert Humperdinck,Male,1936,Chennai,,India,Asia,13.08389,80.27,Singer,Music,Arts,31,288178,9296,20.1813
856906,Christian Lorenz,Male,1966,Berlin,,Germany,Europe,52.51667,13.38333,Musician,Music,Arts,27,2163926,80145,20.1807
414744,Corey Taylor,Male,1973,Des Moines,IA,United States,North America,41.59083,-93.62083,Musician,Music,Arts,28,9988441,356730,20.1807
891700,Manuel Pinto da Costa,Male,1937,Água Grande District,,São Tomé And Príncipe,Africa,,,Politician,Government,Institutions,29,168832,5822,20.1802
1031793,Didier Drogba,Male,1978,Abidjan,,Ivory Coast,Africa,5.31667,-4.03333,Soccer Player,Team Sports,Sports,64,18330708,286417,20.1782
1486014,Dunga,Male,1963,Ijuí,,Brazil,South America,-28.38778,-53.915,Soccer Player,Team Sports,Sports,35,2713218,77521,20.1776
252989,Rubens Barrichello,Male,1972,São Paulo,,Brazil,South America,-23.55,-46.63333,Racecar Driver,Individual Sports,Sports,50,3441875,68838,20.1771
102467,John Hughes,Male,1950,Lansing,MI,United States,North America,42.73361,-84.54667,Film Director,Film And Theatre,Arts,27,364136,13487,20.1758
932030,Gianluca Vialli,Male,1964,Cremona,,Italy,Europe,45.13333,10.03333,Soccer Player,Team Sports,Sports,31,1823950,58837,20.172
449399,Zakir Hussain,Male,1897,Hyderabad,,India,Asia,17.37,78.48,Politician,Government,Institutions,31,65093,2100,20.1677
391323,Julian McMahon,Male,1968,Sydney,,Australia,Oceania,-33.865,151.20944,Actor,Film And Theatre,Arts,27,5051938,187109,20.1668
249414,Mother Jones,Female,1837,Cork,,Ireland,Europe,51.89722,-8.47,Social Activist,Activism,Public Figure,35,682128,19489,20.1645
1354745,Carles Puyol,Male,1978,La Pobla de Segur,,Spain,Europe,42.2475,0.9675,Soccer Player,Team Sports,Sports,58,8809553,151889,20.1641
201184,Charles Barkley,Male,1963,Leeds,AL,United States,North America,33.54559,-86.55739,Basketball Player,Team Sports,Sports,39,8211022,210539,20.1639
267678,Daron Malakian,Male,1975,Los Angeles,CA,United States,North America,34.1,-118.33333,Musician,Music,Arts,37,5759399,155659,20.1632
58682,Alan Shearer,Male,1970,Gosforth,,United Kingdom,Europe,55.007,-1.623,Soccer Player,Team Sports,Sports,52,4952437,95239,20.1627
945404,Ferenc Gyurcsány,Male,1961,Pápa,,Hungary,Europe,47.32373,17.46802,Politician,Government,Institutions,38,823038,21659,20.1593
20913924,Katherine Heigl,Female,1978,"Washington, D.C.",,United States,North America,,,Actor,Film And Theatre,Arts,40,22658028,566451,20.159
23830110,John Leguizamo,Male,1964,Bogotá,,Colombia,South America,4.59806,-74.07583,Actor,Film And Theatre,Arts,28,5856223,209151,20.1574
665823,Randy Orton,Male,1980,Knoxville,TN,United States,North America,35.97278,-83.94222,Wrestler,Individual Sports,Sports,38,23344519,614329,20.1536
615769,Patrick Kluivert,Male,1976,Amsterdam,,Netherlands,Europe,52.36667,4.9,Soccer Player,Team Sports,Sports,41,4479385,109253,20.1513
331785,Gordon Cooper,Male,1927,Shawnee,OK,United States,North America,35.3425,-96.93389,Astronaut,Explorers,Exploration,27,1376132,50968,20.1433
30876430,Elizabeth Hurley,Female,1965,Basingstoke,,United Kingdom,Europe,51.2667,-1.0876,Actor,Film And Theatre,Arts,35,8191187,234034,20.1433
615832,Didier Deschamps,Male,1968,Bayonne,,France,Europe,43.49,-1.475,Soccer Player,Team Sports,Sports,39,3218888,82536,20.1431
178326,Liam Gallagher,Male,1972,Burnage,,United Kingdom,Europe,53.4258,-2.2108,Musician,Music,Arts,35,7878268,225093,20.1421
988720,Dana Delany,Female,1956,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,27,4627737,171398,20.1415
435391,Mehmet Ali Talat,Male,1952,Kyrenia,,Cyprus,Asia,35.34028,33.31917,Politician,Government,Institutions,26,273246,10509,20.1375
146688,Patrick Hillery,Male,1923,Spanish Point,,Ireland,Europe,52.845,-9.437,Politician,Government,Institutions,27,281637,10431,20.1375
2807634,Lucas Papademos,Male,1947,Athens,,Greece,Europe,37.96667,23.71667,Economist,Social Sciences,Science & Technology,50,843365,16867,20.1362
486704,Shohreh Aghdashloo,Female,1952,Tehran,,Iran,Asia,35.69611,51.42306,Actor,Film And Theatre,Arts,26,1555562,59829,20.1349
3061617,Mirza Ghalib,Male,1797,Agra,,India,Asia,27.18,78.02,Writer,Language,Humanities,28,520981,18606,20.1341
163271,Bonnie Hunt,Female,1961,Chicago,IL,United States,North America,41.83694,-87.68472,Actor,Film And Theatre,Arts,27,3968077,146966,20.1325
339158,Boris Trajkovski,Male,1956,Strumica,,Republic Of Macedonia,Europe,41.43333,22.63333,Politician,Government,Institutions,35,298574,8531,20.1315
623393,Sharon den Adel,Female,1974,Waddinxveen,,Netherlands,Europe,52.05,4.65,Singer,Music,Arts,35,3470954,99170,20.1278
2108060,Xavi,Male,1980,Terrassa,,Spain,Europe,41.56111,2.00806,Soccer Player,Team Sports,Sports,64,13568648,212010,20.1258
277310,Nnamdi Azikiwe,Male,1904,Zungeru,,Nigeria,Africa,9.81278,6.15583,Politician,Government,Institutions,26,492356,18937,20.1238
260996,Christian Slater,Male,1969,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,33,7533172,228278,20.1212
731111,Ryan Reynolds,Male,1976,Vancouver,,Canada,North America,49.25,-123.1,Actor,Film And Theatre,Arts,38,33408554,879172,20.1211
507433,Íker Casillas,Male,1981,Móstoles,,Spain,Europe,40.33333,-3.865,Soccer Player,Team Sports,Sports,71,16636720,234320,20.1196
73697,Larissa Latynina,Female,1934,Kherson,,Ukraine,Europe,46.63333,32.58333,Gymnast,Individual Sports,Sports,38,982516,25856,20.1192
179331,Will Ferrell,Male,1967,Los Angeles,CA,United States,North America,33.66944,-117.82306,Actor,Film And Theatre,Arts,34,17485814,514289,20.1173
393796,Vladimír Špidla,Male,1951,Prague,,Czech Republic,Europe,50.08333,14.41667,Politician,Government,Institutions,27,205456,7609,20.1147
539048,Stephen Chow,Male,1962,Hong Kong,,China,Asia,22.267,114.188,Actor,Film And Theatre,Arts,26,9086782,349492,20.1146
198401,Ngũgĩ wa Thiong'o,Male,1938,Kenya,,Kenya,Africa,,,Writer,Language,Humanities,31,408392,13174,20.1134
212500,Kerry King,Male,1964,Los Angeles,CA,United States,North America,34.05,-118.25,Musician,Music,Arts,27,3246723,120249,20.1104
2272367,Ryszard Kaczorowski,Male,1919,Białystok,,Poland,Europe,53.11667,23.15,Politician,Government,Institutions,27,1093876,40514,20.1076
26423558,Eduard Khil,Male,1934,Smolensk,,Russia,Europe,54.78278,32.05,Singer,Music,Arts,28,3339904,119282,20.1075
399851,Ivo Sanader,Male,1953,Split,,Croatia,Europe,43.51,16.45,Politician,Government,Institutions,40,583083,14577,20.1068
45979,Victoria Beckham,Female,1974,Harlow,,United Kingdom,Europe,51.779,0.128,Singer,Music,Arts,48,13712992,285687,20.1064
263667,Tarkan,Male,1972,Alzey,,Germany,Asia,49.75167,8.11611,Singer,Music,Arts,41,3114401,75961,20.0991
66265,Mark Spitz,Male,1950,Modesto,CA,United States,North America,37.66139,-120.99444,Swimmer,Individual Sports,Sports,45,3682775,81839,20.0949
416641,Jason Isaacs,Male,1963,Liverpool,,United Kingdom,Europe,53.4,-3,Actor,Film And Theatre,Arts,28,6086026,217358,20.0931
235460,Sertab Erener,Female,1964,Istanbul,,Turkey,Asia,41.01361,28.955,Singer,Music,Arts,37,1663660,44964,20.0916
25792280,Zilda Arns,Female,1934,Forquilhinha,,Brazil,South America,-28.76417,-49.47222,Physician,Medicine,Science & Technology,28,610647,21809,20.0879
180306,Valentino Rossi,Male,1979,Urbino,,Italy,Europe,43.71667,12.63333,Racecar Driver,Individual Sports,Sports,49,10533737,214974,20.0861
43997,Alyson Hannigan,Female,1974,"Washington, D.C.",,United States,North America,,,Actor,Film And Theatre,Arts,37,20159574,544853,20.0846
214328,Lynn Redgrave,Female,1943,Marylebone,,United Kingdom,Europe,51.5177,-0.147,Actor,Film And Theatre,Arts,27,2025263,75010,20.0817
1129727,Laurent Blanc,Male,1965,Alès,,France,Europe,44.1281,4.0817,Soccer Player,Team Sports,Sports,34,3702400,108894,20.0814
801867,Ahmed Nazif,Male,1952,Cairo,,Egypt,Africa,31.2,29.91667,Politician,Government,Institutions,32,472364,14761,20.0814
1421152,Claude Makélélé,Male,1973,Kinshasa,,,Africa,-4.325,15.32222,Soccer Player,Team Sports,Sports,43,3521666,81899,20.0784
55964,Lennox Lewis,Male,1965,West Ham,,United Kingdom,Europe,,,Boxer,Individual Sports,Sports,28,7354617,262665,20.0764
1836250,Sabrina,Female,1968,Genoa,,Italy,Europe,44.41111,8.93278,Singer,Music,Arts,27,3581003,132630,20.0725
375670,Laura Linney,Female,1964,New York,NY,United States,North America,40.79028,-73.95972,Actor,Film And Theatre,Arts,32,5240522,163766,20.0691
211074,Harri Holkeri,Male,1937,Oripää,,Finland,Europe,60.85556,22.69722,Politician,Government,Institutions,30,219250,7308,20.0687
322448,Scottie Pippen,Male,1965,Hamburg,AR,United States,North America,33.2275,-91.79833,Basketball Player,Team Sports,Sports,38,7287230,191769,20.0666
1360268,Connie Nielsen,Female,1965,Frederikshavn,,Denmark,Europe,57.44111,10.53972,Actor,Film And Theatre,Arts,28,4481920,160069,20.0665
899013,Alan Ball,Male,1945,Farnworth,,United Kingdom,Europe,53.5452,-2.3999,Soccer Player,Team Sports,Sports,26,96930,3728,20.0663
1084540,Ian Somerhalder,Male,1978,Covington,LA,United States,North America,30.47889,-90.10417,Actor,Film And Theatre,Arts,45,24624912,547220,20.0634
573330,Lawrence Gonzi,Male,1953,Pietà,,Malta,Europe,35.89306,14.49361,Politician,Government,Institutions,31,372656,12021,20.0627
3048448,Arnaldur Indriðason,Male,1961,Reykjavik,,Iceland,Europe,64.13333,-21.93333,Writer,Language,Humanities,27,881391,32644,20.0618
3556592,Alpha Condé,Male,1938,Boké,,Guinea,Africa,10.93333,-14.3,Politician,Government,Institutions,26,388586,14946,20.0597
33652726,P. V. Narasimha Rao,Male,1921,Karimnagar,,India,Asia,18.43694,79.12417,Politician,Government,Institutions,30,979409,32647,20.0572
750582,Viktor Orbán,Male,1963,Székesfehérvár,,Hungary,Europe,47.19556,18.40889,Politician,Government,Institutions,45,1629634,36214,20.0568
60903,Larry Page,Male,1973,East Lansing,MI,United States,North America,42.7348,-84.4808,Computer Scientist,Computer Science,Science & Technology,59,9585448,162465,20.056
113159,Hank Azaria,Male,1964,New York,NY,United States,North America,40.71611,-73.85,Actor,Film And Theatre,Arts,33,6887301,208706,20.0546
66417,Ichiro Suzuki,Male,1973,Kasugai,,Japan,Asia,35.24778,136.97222,Baseball Player,Team Sports,Sports,50,14835480,296710,20.053
229976,David Seaman,Male,1963,Rotherham,,United Kingdom,Europe,53.4301,-1.3572,Soccer Player,Team Sports,Sports,36,1959457,54429,20.0527
167289,Walter Cronkite,Male,1916,Saint Joseph,MO,United States,North America,39.75806,-94.83667,Presenter,Media Personality,Public Figure,34,3551411,104453,20.0514
170438,Heather Graham,Female,1970,Milwaukee,WI,United States,North America,43.05,-87.95,Actor,Film And Theatre,Arts,32,9149397,285919,20.0495
246185,Kobe Bryant,Male,1978,Philadelphia,PA,United States,North America,39.95,-75.16667,Basketball Player,Team Sports,Sports,63,32483589,515613,20.0492
179187,Newt Gingrich,Male,1943,Harrisburg,PA,United States,North America,40.26972,-76.87556,Politician,Government,Institutions,44,7938338,180417,20.0488
65961,Pete Sampras,Male,1971,Potomac,MD,United States,North America,39.01667,-77.21667,Tennis Player,Individual Sports,Sports,63,9368569,148707,20.0482
186803,Robin Cook,Male,1946,Bellshill,,United Kingdom,Europe,55.81647,-4.02615,Politician,Government,Institutions,27,910606,33726,20.0481
3307429,Dejan Savićević,Male,1966,Podgorica,,,Europe,42.44129,19.26289,Soccer Player,Team Sports,Sports,28,1106926,39533,20.0478
616584,Clarence Seedorf,Male,1976,Paramaribo,,Suriname,South America,5.86667,-55.16667,Soccer Player,Team Sports,Sports,43,7941811,184693,20.0477
1308057,Viktor Tsoi,Male,1962,Saint Petersburg,,Russia,Europe,59.95,30.3,Singer,Music,Arts,39,899121,23054,20.046
547384,Steven Gerrard,Male,1980,Whiston,,United Kingdom,Europe,53.413,-2.798,Soccer Player,Team Sports,Sports,64,13357299,208708,20.0442
413257,Vinnie Jones,Male,1965,Watford,,United Kingdom,Europe,51.655,-0.39569,Actor,Film And Theatre,Arts,27,7503643,277913,20.0439
22691176,Ivo Josipović,Male,1957,Zagreb,,Croatia,Europe,45.81667,15.98333,Politician,Government,Institutions,47,642758,13676,20.0431
14989909,Anna-Maria Ravnopolska-Dean,Female,1960,Sofia,,Bulgaria,Europe,42.7,23.33333,Musician,Music,Arts,41,94695,2310,20.0431
690256,Jeff Hardy,Male,1977,Cameron,NC,United States,North America,35.32611,-79.25306,Wrestler,Individual Sports,Sports,40,21649599,541240,20.0425
6886941,Andrius Kubilius,Male,1956,Vilnius,,Lithuania,Europe,54.68333,25.28333,Politician,Government,Institutions,35,325599,9303,20.0424
401017,Timbaland,Male,1972,Norfolk,VA,United States,North America,36.91667,-76.2,Musician,Music,Arts,44,12976379,294918,20.0411
51696,Fabien Barthez,Male,1971,Lavelanet,,France,Europe,42.9336,1.8494,Soccer Player,Team Sports,Sports,38,3240776,85284,20.0407
390352,Mikuláš Dzurinda,Male,1955,Spišský Štvrtok,,Slovakia,Europe,49,20.46667,Politician,Government,Institutions,30,235424,7847,20.0392
17450,Kirsten Dunst,Female,1982,Point Pleasant,NJ,United States,North America,40.07733,-74.07007,Actor,Film And Theatre,Arts,61,19618882,321621,20.0365
1478639,Antonis Samaras,Male,1951,Athens,,Greece,Europe,37.96667,23.71667,Politician,Government,Institutions,38,937663,24675,20.0356
305487,Mick Foley,Male,1965,Bloomington,IN,United States,North America,39.16222,-86.52917,Wrestler,Individual Sports,Sports,27,8769196,324785,20.0312
551898,Don Cheadle,Male,1964,Kansas City,MO,United States,North America,39.09972,-94.57833,Actor,Film And Theatre,Arts,30,7310180,243673,20.0259
787910,Girija Prasad Koirala,Male,1925,Bihar,,India,Asia,25.88,86.6,Politician,Government,Institutions,32,427436,13357,20.0245
424417,Eddie Irvine,Male,1965,Newtownards,,United Kingdom,Europe,54.591,-5.68,Racecar Driver,Individual Sports,Sports,30,1432168,47739,20.0199
674251,Cecilia Bartoli,Female,1966,Rome,,Italy,Europe,41.9,12.5,Singer,Music,Arts,32,1244226,38882,20.0197
185816,Íngrid Betancourt,Female,1961,Bogotá,,Colombia,South America,4.59806,-74.07583,Politician,Government,Institutions,33,3398060,102972,20.0192
19381538,Jennifer Love Hewitt,Female,1979,Waco,TX,United States,North America,31.55139,-97.15583,Actor,Film And Theatre,Arts,47,22653089,481981,20.0179
14769322,Klaus Ebner,Male,1964,Vienna,,Austria,Europe,48.2,16.36667,Writer,Language,Humanities,79,219275,2776,20.0152
712181,Galina Vishnevskaya,Female,1926,Saint Petersburg,,Russia,Europe,59.95,30.3,Singer,Music,Arts,27,306281,11344,20.0132
625894,François Bayrou,Male,1951,Bordères,,France,Europe,43.2044,-0.22,Politician,Government,Institutions,32,1155546,36111,20.0119
479363,Ryan Giggs,Male,1973,Cardiff,,United Kingdom,Europe,51.48333,-3.18333,Soccer Player,Team Sports,Sports,61,14217661,233076,20.0111
1038986,Janez Janša,Male,1958,Grosuplje,,Slovenia,Europe,45.95513,14.6562,Politician,Government,Institutions,41,645553,15745,20.0092
6803715,Nicole Scherzinger,Female,1978,Honolulu,HI,United States,North America,21.3,-157.81667,Singer,Music,Arts,49,29214493,596214,20.0088
357285,George Papandreou jr.,Male,1952,Saint Paul,MN,United States,North America,44.94417,-93.09361,Politician,Government,Institutions,47,1291802,27485,20.0067
786283,Alejandro Sanz,Male,1968,Madrid,,Spain,Europe,40.4,-3.68333,Singer,Music,Arts,29,4403986,151862,20.0057
100097,Damon Albarn,Male,1968,Whitechapel,,United Kingdom,Europe,51.5165,-0.075,Musician,Music,Arts,30,7075491,235850,20.0048
4560483,Mirek Topolánek,Male,1956,Vsetín,,Czech Republic,Europe,49.35,18,Politician,Government,Institutions,41,630354,15374,20.0041
98969,"Felipe, Prince of Asturias",Male,1968,Madrid,,Spain,Europe,40.4,-3.68333,Nobleman,Government,Institutions,39,2123846,54458,20.0028
1257117,Yelena Bonner,Female,1923,Merv,,Turkmenistan,Asia,37.66278,62.1925,Social Activist,Activism,Public Figure,27,233378,8644,20.0005
708834,Frank Lampard,Male,1978,Romford,,United Kingdom,Europe,51.5768,0.1801,Soccer Player,Team Sports,Sports,68,12591500,185169,19.9943
722923,Sergei Bagapsh,Male,1949,Sukhumi,,Georgia,Asia,43,41.01667,Politician,Government,Institutions,44,373753,8494,19.9922
