comment,label,rate,
"Đặt 1 đen, 1 vàng mà giao 2 vàng.",NEG,1,
Nếu chịu khó đi sửa thì có thể mặc được.,NEU,3,
Shop phục vụ rất tốt !,POS,5,
Đặt hàng là chị chủ chuẩn bị hàng liền luôn.,POS,5,
"Hàng y hình, chất len mềm, các bạn nữ trên 1m7 nên lưu ta một chút vì form áo khá ngắn.",POS,5,
"Mặc rất thoải mái, có điều chất liệu hơi mỏng nhé <3 Cảm ơn shopp.",POS,5,
Chất lượng sản phẩm tuyệt vời quần from và vải rất đẹp nên mua.chỗ mình bân 130k_140k lận đó.,POS,5,
Thời gian giao hàng rất nhanh...,POS,5,
Shop phục vụ rất tốt.,POS,5,
Lấy cớ ngày nhiều đơn để lấp liếm sự sai sót của mình !,NEG,1,
Áo vải đã.,POS,5,
Shop gói hàng kiểu này thì yêu mất.,POS,5,
Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời 💙🧡💚💜🖤💛❤️.,POS,5,
"Shop đóng gói cẩn thận, bọc xốp đầy đủ, hộp to đùng làm mình tưởng giao nhầm hàng :))).",POS,5,
Nói chung là rất ưng.,POS,5,
Mặc vô cũng ok nên thôi k cần đổi lại.,POS,4,
Voucher tối đặt sáng giao.,NEU,3,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh, sẽ ủng hộ shop nửa,rất ưng ý.",POS,5,
Cái đồng hồ có trăm mấy mà đổi trả hết 70k hết mẹ n rồi.,NEG,1,
Quần siêu cute.,POS,5,
"Áo rất xinh, đệm mỏng nhẹ lắm.",POS,5,
Kiểu dáng đẹp.,POS,5,
Mình rất hài lòng.,POS,5,
Nhắn tin thì k trả lời.,NEG,1,
Chất lượng sản phẩm tuyệt vời lắm ạ.,POS,5,
"Chất lượng sản phẩm tuyệt vời , giày đẹp lên chân sang rất thích .",POS,5,
Chất cũng ok.,POS,4,
Chọn màu xanh nhưng nhận màu hồng.,NEG,1,
Thời gian giao hàng rất nhanh nhưng hơi mỏng.,POS,4,
đẹp vl shop ạ.,POS,5,
bọn lừa đảo còn thiếu mẹ mày tiền mẹ m ib ko tl thôi bà mày biếu dmm làm ăn thất đức kieru này đéo tồn tại dk mãi đâu.,NEG,1,
Rất ưng nha ^^.,POS,5,
Giá rẻ so với chất lượng sp.,POS,5,
"Capo siêu dễ thương, nhỏ nhắn.",POS,5,
"Chất lượng sản phẩm tuyệt vời, màu đẹp, thun mát.",POS,5,
Chất vải ok.,POS,5,
Áo đẹp lắm shop ơii >< Chủ shop còn dễ thương nữa.,POS,5,
Giao k đúng hàng.,NEG,1,
Chắc do mình quen cỡ tiêu chuẩn quốc tê :))))))))))).,NEU,3,
"Vải mỏng, chữ in trên áo khá nhoè.",NEG,1,
Đèn sàng cốt phá chuẩn k biết tuổi thọ thế nào thôi.,POS,5,
Vải rất đẹp.,POS,5,
Với giá tiền này chất khá ok.,POS,5,
"Áo hơi to trên 55kg thì vừa hơn, Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh.",POS,5,
Chat luong rat tot.,POS,5,
Khá hài lòng. 😊.,POS,5,
"Chủ shop nhiệt tình tư vấn, hàng rất đẹp.",POS,5,
Chất áo đẹp.,POS,5,
Đầm mình nhận được ko giống như vải đã đăng .,NEG,1,
"Bít là lấy màu ngẫu nhưng phải khác nhau chứ,mua 8cái hết 3-4 lcái giống nhau.",NEG,2,
shop giao đồ lâu sản phẩm tưởng giày ai giề mỏng.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền.,POS,5,
.,POS,5,
Quần đẹp lắm nha mn.,POS,5,
"Mỗi tội hơi ngắn so với mình, dài khoảng 1cm nữa thì ok.",NEU,3,
Đóng gói cận thận.,POS,5,
Giao hàng ok nhưng shop ko quan tâm đến ghi chú của khách hàng.,NEU,3,
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền.,POS,5,
Phù hợp với giá tiền <3.,POS,5,
"Ship nhanh, shop cũng tận tình giải đáp nữa =).",POS,5,
"Shop gói hàng rất có tâm, 5sao cho shop nhưng 2sao cho sản phẩm nên mình để 4 sao.",POS,4,
"Quá ngắn, ko giống hình",NEG,1,
Mua cũng khá nhiều lúc nào cũng yên tâm về chất.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh!!!,POS,5,
Chất lượng sản phẩm tuyệt vời mỗi tội áo rộng quá 😞 mình mặc không được đẹp lắm.,NEU,3,
So với tầm tiền thì khá là ok.,POS,5,
"áo nhũ kim tuyến chất rất ok,.",POS,5,
Mua áo một đằng gửi một nẻo!,NEG,1,
áo y hình chuẩn size.,POS,5,
Mình rất thích.,POS,5,
dùng 1 lần đã bị hỏng.,NEG,1,
Đồ quá rộng.,NEG,1,
Thời gian giao hàng rất nhanh.,POS,5,
"Quần vừa, vải mềm, giãn tốt, nói chung là ưng ý.",POS,5,
Chúc shop luôn đông khách nhé!,POS,5,
Áo rất đẹp.,POS,5,
Còn nhiều chỉ thừa.,POS,5,
Bị mất tai mèo...,NEU,3,
Xđ là vứt chứ mặc à .,NEG,1,
Đồ đẹp qa shop ơi 😍😍 c.ơn shop nhìu nhé 💕💕 Shop phục vụ rất tốt.,POS,5,
"Tầm tiền này có nhiều lựa chọn TỬ TẾ hơn nhiều, hy vọng Shop thay đổi làm ăn uy tín giữ khách lâu dài.",NEG,1,
Giấy rất mềm.,POS,5,
"Quả này hơi mỏng, không như mong đợi.",NEU,3,
"Chất lượng oki, giao hàng nhanh.",POS,5,
Xinh ngất luôn.,POS,5,
Chất thì xấu hơn 2c kia.,NEG,1,
Tuy nhiên bao bì gói bị mờ khá nhiều.,POS,4,
Có ra 2 cái màu đỏ luôn.,NEG,1,
"Đóng gói sản phẩm rất đẹp và chắc chắn, Chất lượng sản phẩm tuyệt vời, sp dep.",POS,5,
Vải quá xấu.,NEG,1,
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,POS,5,
"Sản phẩm móp méo , k có hộp.",NEG,2,
Vải mỏng Giá cả chấp nhận được.,NEU,3,
"Áo may kiểu gì, 43kí mà mặc chật nách, chất vải thì được.",NEG,2,
Hơi bay mùi keo.,NEG,1,
"Phục vụ tốt , chât lượng OK .",POS,5,
hai long san pham.,POS,5,
"Còn quần Muji trông bắt mắt nhưg vải co giãn 1 tẹo nên mặc hơi kích, mua 4c theo combo thì 1c lại bị quá nhỏ so với 3c còn lại.",NEG,2,
Không đẹp lắm Chất lượng sản phẩm tạm được.,NEG,2,
Chất lượng được nhưng hàng bị rách tuột chỉ.,NEU,3,
Ủng hộ dài lâu!,POS,5,
Chất cũng đẹp nhưng quần hơi ngắn.,NEU,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn yêu chị nhi lắm ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️.,POS,5,
Nói chung sản phẩm tốt 👍👍👍.,POS,5,
Tay áo hơi ngắn ạ.,NEU,3,
Chất vải Ko dc tốt đóng gói xấu.,NEG,1,
Áo rất oke.,POS,5,
Chất lượng sản phẩm tuyệt vời.Chất lượng sản phẩm tuyệt vời.,POS,5,
Chất lượng sản phẩm tuyệt vời Giày xinh dã mannn.,POS,5,
Chẳng lẽ mình trả lại hàng.,NEG,1,
Sp rất đẹp !!!!,POS,5,
Thời gian giao hàng cũng nhanh ...sản phẩm tạm được.,NEU,3,
"Áo ngắn quá, mặc chưa qua rốn, b nào ng nhỏ con thích thì pm mình bán rẻ cho, Sau này nhờ shop ghi thêm dài áo để dễ mua, sp giống hịn.",NEG,2,
Chất lượng sản phẩm tuyệt vời Rất đáng tiền vải đẹp mát.,POS,5,
"Hàng đẹp, đóng gói tốt.",POS,5,
Hàng ko đúng lót lông loại thường gom quần co nhỏ xíu ngắn ngủn.,NEG,1,
Sp đúng mô tả nhưng hơi rộng nách thời gian giao hàn rất nhanh.,POS,4,
Cám ơn shop.,POS,5,
Chỉ có 2 tà đề cột hơi ngắn nếu dài thêm xíu nữa sẽ trông rất đẹp.,POS,5,
Đây là chảo sơn nha mn.,NEU,3,
"Áo cực đẹp luôn shop ạ, giá lại rẻ ^^.",POS,5,
Tay áo phồng to so với mình.,POS,5,
Đóng gói sản phẩm chắc chắn.,POS,5,
Sẽ tiếp tục ủng hộ shop.,POS,5,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,POS,5,
"Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn, Sip nhanh siêu tốc.",POS,5,
Shop còn tặng thêm dây buộc tóc dễ thương nữa.,POS,5,
"Thêm điểm trừ nữa là màu áo thật tối hơn so với hình, mặc lên cảm giác bị dừ 😭😭😭.",NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,POS,5,
K chấp nhận được sản phẩm.,NEG,1,
Giao không đúng màu và phai màu nhiều lắm.,POS,5,
"minh mua 7 ao cho minh va ox. cam ao len rat thich cam giac rat miem mai rat mat .chat luong rat tot.. mua dung di choi hay di lam dieu rat tot. cam on shop nhe , cam thay xung dang dong tien.",POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .,POS,5,
"Chất lượng sản phẩm tuyệt vời,bé nhà e rất thích.",POS,5,
"Hình ảnh và sản phẩm khác 1 trời 1 vực, quả bóng rổ mà bé như quả trứng gà.",NEG,1,
Áo mình đặt màu đen nhưng lại giao màu trắng cho mình.,NEG,1,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh.,POS,5,
"Được mua sản phẩm tốt, còn được tặng quà nữa.",POS,5,
"Shop phục vụ rất tốt Rất đáng tiền .Thời gian giao hàng rất nhanh,nói chung shop hoàn hảo rất ưng ý.",POS,5,
Giao hàng nhanh.,POS,5,
"Giao hàng nhanh, sp tốt.",POS,5,
"Hàng giao nhanh , sản phẩm giống 90% .",NEU,3,
Tks shop đã tư vấn nhiệt tình nhé.,POS,5,
Chất lượng sản phẩm tuyệt vời Áo màu rất đẹp nhìn là thích thôi.,POS,5,
Chất vải khá là mát.,POS,5,
Cho đúng mấy màu k mặc đc nổi.,NEG,1,
Đặt hàng size 2XL mà đi giao hàng size L.,NEG,1,
Ủng hộ hàng vn.,POS,5,
Cho shop 10 *.,POS,5,
"Chất ok,qua hop ly vs gia tien,se ug ho shop dai dai;).",POS,5,
áo đẹp lắm ạ!!!!,POS,5,
Áo không có dây rút trên nón và dưới áo như hình mô tả.,NEG,2,
Nc ok.,POS,5,
● Điểm cộng: Màu son rất đẹp.,POS,5,
Hàng bị móp méo.,NEG,1,
Ko phải lụa mà là phi bóng cả may.,NEG,1,
"Đủ số lượng, đủ chất lượng. 5 sao cho shop.",POS,5,
Mà rẻ z bảo sao vải đẹp.,NEG,1,
Chất lượng sản phẩm tuyệt vời Chủ shop nhiệt tình mình sẽ ủng hộ tiếp ạ.,POS,5,
Chất lượng sản phẩm kémÁo ko ôm vào ngực.,NEG,1,
Ngoài ra hình in trên áo có nguy cơ nứt nẻ sau vài lần giặt rất cao.,NEG,1,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Giá lại rẻ.,POS,5,
Mua 3 chiếc của shop nhưng đc mỗi chiếc màu đen là chất được.,NEU,3,
"Vải áo đen hơi xấu hơn so với các màu khác Thời gian giao hàng nhanh, chất vải ok.",POS,5,
Áo đúng như hình hàng giao rất nhanh.,POS,5,
Mình 94 mà mặc méo vừa.,NEG,1,
Lớp bên trong màu k giống trong ảnh.,NEG,1,
Phím bấm long ra . nói chung ko nhue quảng cáo.,NEG,1,
Ao xấu.,NEG,1,
"Áo rẻ nhưng k phải kiểu mua về vất đi, mặc cũng hơi bí xíu nhưng k sao.",POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Form siêu chuẩn.,POS,5,
Lên chân quá đẹp!,POS,5,
Chat dc với giá thành.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
"Thời gian giao hàng nhanh, balo nhìn đẹp nhưng đường may không chắc chắn, bị bung chỉ khá lớn.",NEG,1,
"Đây không phai lỗi của shop nhé, tại minh ham re thôi.",POS,5,
Hàng vải giống hình.,POS,4,
Chốt thì vẫn rất đáng tiền.,POS,5,
Vải rất mỏng.,NEU,3,
"Áo đẹp, vải dày đẹp lắm nhé shop.",POS,5,
Hình 2 sọc nhưng nhận đc áo là 3 sọc.,NEG,2,
Sp khá được.,POS,5,
Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Hoàn toàn hài lòng. 5 sao cho shop!!!,POS,5,
Màu 16 lên môi nhu màu hong nude zay.,NEU,3,
Mút ngực may lỗi nhé shop.,POS,5,
Cũng tạm đuoc...,NEU,3,
Áo phù hợp với giá tiền.,POS,5,
Vải đẹp và rẻ quá.,POS,5,
"SẢN PHẨM RẤT ĐẸP, GIÁ VỪA TÚI, CHỦ SHOP ĐÁNG IU.",POS,5,
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,POS,5,
Mua đồ chỗ shop ưng ý lắm.,POS,5,
Thời gian giao hàng rất nhanh Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Thay vào đó là mác đã cài kim băng.,NEG,1,
"3 áo len ngắn tay thì đẹp,áo dài tay cũng đẹp nhưng màu rêu ra màu ghê quá.",POS,4,
"Đẹp, tốt, đóng gói kỹ lưỡng, mọi người hãy tin dùng.",POS,5,
"Đóng gói sản phẩm rất kém, Shop phục vụ rất kèm, Chất lượng sản phẩm tạm được.",NEG,1,
Mình đặt 5 cái áo mà chỉ có 4.tiền vẫn thu đủ 5 cái.shop làm ăn mất uy tín quá.,NEG,1,
Rất ưng cám ơn shop.,POS,5,
"Chất lượng sản phẩm tuyệt vời ..mình mua cho vk .bây giờ mình mới xem vãi có tốt hay k ..vãi mát màu & đầm giống như hình .., Rất đáng tiền.",POS,5,
Áo đẹp ạ.,POS,5,
Hài lòng với sản phẩm.,POS,5,
Áo siêu đẹp luôn.,POS,5,
Dùng làm đồ chơi cho trẻ con thì được chứ để tập thì không.,NEG,2,
Chất lượng sản phẩm rất kém.,NEG,1,
Thanks shop nhiều.,POS,5,
Để đây cho ai mún mua.,POS,5,
"Tất cũng xinh, đi với giày hợp luôn.",POS,5,
Kết nối vs các thiết bị cũng khâ ok.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .quá hài lòng về sản phẩm của shop ạ 😘.,POS,5,
👍👍👍.,POS,5,
Túm lại cho 5sao.,POS,5,
Cho toi gio van chua thay shop bù hàng..,NEG,1,
Giá chuẩn.,POS,5,
"Hàng đẹp, làm ăn lâu dài.",POS,5,
Ae mua có thể yên tâm.,POS,5,
Yeu cau doi ko doi .,NEG,1,
Vừa vặn.,POS,5,
Thời gian giao hàng nhanh Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn.,POS,5,
Nhưng cho shop 5* vì áo khá ok so vs giá.,POS,5,
Tệ quá giao hàng bi rách cho khách bó tay shop làm ăn vậy xấu lắm Chất lượng sản phẩm rất kém.,NEG,1,
May vớt vội cái áo trắng chứ ko hỏng luôn áo.,NEG,1,
Nói chung là tàm tạm.,NEU,3,
Shop vô cùng tuyệt vời.,POS,5,
túi dày đẹp.,POS,5,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Cực kì nhanh.,POS,5,
Nếu mặc 1 thời gian mà quả ngực không bị vênh ra không khớp với ngực thì mình sẽ trung thành với em này mãi thôi.,POS,5,
Vải hơi mỏng .ko đẹp lam.,NEU,3,
Mua cái thứ 3 của shop roài.,POS,5,
Lần sau giảm giá cho mình nhé.,POS,5,
Hàng đẹp .,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .,POS,5,
"Chất lựng ok , nhưng size hơi to.",POS,4,
Love this product.,POS,5,
Đẹp nhưng mà nghe cũng k có gì đặc biệt.,POS,5,
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh áo cực bự luôn ạ, mua đáng đồng tiền luôn nha.",POS,5,
Áo rất đẹp và Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền.,POS,5,
Hang khong dep nhu tui mua o cho Ben Thanh.,NEG,2,
V Chất lượng sản phẩm tuyệt vời áo khá đẹp.,POS,5,
Màu k đẹp như mình nghĩ.,NEG,1,
"Mình cao m65, nặng 50kg vẫn mặc xinh.",POS,5,
Nên phải trả hàng.,NEG,2,
"Mẫu giống hinh, Chất lượng ko giống hinh, mà tiền nào của đó tạm chấp nhận đc.",NEU,3,
"Chân váy đẹp lắm chị ạ, mặc vừa khít, cảm ơn chị nhiều, rất nhiệt tình, chúc chị bán được nhiều hàng.",POS,5,
Không có giao.,NEG,1,
Sản phẩm đẹp vải cũng ok.,POS,5,
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Giá cả chấp nhận được.,NEU,3,
Quá đẹp thanks shop nhìu 💋.,POS,5,
"Chất xấu, lớp lót bên trong quá ngắn ko giống như ảnh mẫu.",NEG,2,
"Sản phẩm đẹp, i hình, tg giao hơi lâu xíu.",POS,5,
Hic hic ngại chẳng muốn đổi đi đổi lại nữa!!,NEG,1,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,POS,5,
Áo đẹp 💋.,POS,5,
Hàng sử dụng rất tốt mà giá còn siêu rẻ.,POS,5,
một vài chi tiết k giốg hình.mặt trong lót màu trắg chứ k phải màu đen. có lẽ hình trên là hàng SF.,NEG,2,
Chúc shop luôn bán đắt!,POS,5,
Nhưng đợi ship hơi lâu :(((.,NEG,1,
Đen thôi đỏ quên đi.nhưng ksao 😊 đã sửa và mặc vẫn ok.,NEU,3,
Nhập mã giảm giá hoài ko được nên đành mua luôn vậy mã giảm giá để làm gì.,NEG,1,
Mất chín trâu mười hổ mới mở ra được .,POS,5,
Sản phẩm đẹp xuất sắc.... đáng tiền.,POS,5,
Ủng hộ shop dài dài 😍😍😍.,POS,5,
Giao hàng nhanh 👍 chất vải và kiểu dáng đúng như mô tả của shop 👍.,POS,5,
Shop phục vụ rất tốt.,POS,5,
"Chất lượng sản phẩm tuyệt vời👍👍👍👍 Đóng gói sản phẩm rất đẹp và chắc chắn👍 Shop phục vụ rất tốt, nhiệt tình và còn dễ thương, ân cần, chu đáo Hàng rất đáng tiền, y hình.",POS,5,
"Hàng chất lượng khá tốt, phù hợp với giá tiền.",POS,5,
Shop phục vụ khá tốt Đáng đồng tiền Thời gian giao hàng nhanh.,POS,5,
